datetime,gh,csky_ghi,tdry,wspd,pres_hpa,rhum,snowd_m,rainfall,consumption
2020-02-16 10:00:00,585.1721,606.2964,6.79000000000002,1.61,910.58,63.84,0.003352,0.0,500.0775
2020-02-16 11:00:00,637.0149,657.8641,7.67000000000002,1.49,910.18,60.31,0.002909,0.0,542.1558333333332
2020-02-16 12:00:00,625.4586,646.4923,8.41000000000003,1.19,909.61,56.46,0.002511,0.0,347.07166666666666
2020-02-16 13:00:00,553.5941,574.4836,8.78000000000003,0.88,909.27,53.89,0.002192,0.0,444.82666666666665
2020-02-16 14:00:00,429.5553,448.0394,8.72000000000003,0.73,909.3,52.9,0.001968,0.0,428.5633333333333
2020-02-16 15:00:00,261.7821,278.253,8.0,1.0,909.57,58.47,0.001844,0.0,515.405
2020-02-16 16:00:00,83.7065,90.9478,5.93000000000001,1.14,909.95,65.38,0.001804,0.0,388.31666666666666
2020-02-16 17:00:00,0.1676,0.4801,4.5,1.31,910.15,65.22,0.001801,0.0,436.25
2020-02-16 18:00:00,0.0,0.0,3.87,1.43,910.28,65.87,0.001801,0.0,491.25
2020-02-16 19:00:00,0.0,0.0,3.17000000000002,1.54,910.46,67.64,0.001801,0.0,656.0
2020-02-16 20:00:00,0.0,0.0,2.54000000000002,1.51,910.71,69.93,0.001801,0.0,412.75
2020-02-16 21:00:00,0.0,0.0,2.08000000000004,1.46,910.74,71.7,0.001802,0.0,371.3333333333333
2020-02-16 22:00:00,0.0,0.0,1.77000000000004,1.27,910.65,73.06,0.001802,0.0,561.5833333333334
2020-02-16 23:00:00,0.0,0.0,1.59000000000003,1.16,910.55,74.01,0.001802,0.0,532.75
2020-02-17 00:00:00,0.0,0.0,1.30000000000001,1.2,910.25,75.45,0.001802,0.0,520.3333333333334
2020-02-17 01:00:00,0.0,0.0,1.17000000000002,1.12,909.74,75.84,0.001802,0.0,385.9166666666667
2020-02-17 02:00:00,0.0,0.0,1.15000000000003,0.95,909.29,75.37,0.001803,0.0,433.5833333333333
2020-02-17 03:00:00,0.0,0.0,1.15000000000003,0.84,909.2,74.51,0.001803,0.0,485.9166666666667
2020-02-17 04:00:00,0.0,0.0,1.33000000000004,0.75,909.3,72.37,0.001803,0.0,488.9166666666667
2020-02-17 05:00:00,0.0,0.0,1.47000000000003,0.67,909.39,69.92,0.001803,0.0,434.1433333333333
2020-02-17 06:00:00,10.116,11.324,1.55000000000001,0.66,909.43,68.26,0.001803,0.0,656.5141666666667
2020-02-17 08:00:00,333.6319,350.4488,5.68000000000001,0.86,909.01,60.87,0.001725,0.0,364.2725
2020-02-17 09:00:00,494.5233,512.5772,7.80000000000001,1.21,908.54,53.6,0.001585,0.0,385.5400000000001
2020-02-17 10:00:00,605.3223,624.7466,9.47000000000003,1.44,908.2,48.6,0.00141,0.0,443.0583333333334
2020-02-17 11:00:00,604.8845,676.9993,10.22,1.53,907.79,49.24,0.001235,0.0,436.00750000000005
2020-02-17 12:00:00,638.8845,665.6139,10.52,1.65,907.29,50.7,0.001085,0.0,418.33666666666664
2020-02-17 13:00:00,571.0325,591.5602,10.26,1.63,906.94,53.81,0.000969,0.0,582.2325000000001
2020-02-17 14:00:00,442.9872,461.3379,9.69,1.43,906.71,58.77,0.000881,0.0,550.615
2020-02-17 15:00:00,270.8806,287.863,8.76000000000005,1.04,906.57,66.5,0.000833,0.0,438.17333333333335
2020-02-17 16:00:00,94.1614,96.7193,7.38,0.75,906.43,63.99,0.000812,0.0,352.5108333333333
2020-02-17 17:00:00,0.7232,0.7232,6.40000000000003,0.44,906.43,63.45,0.000808,0.0,486.75
2020-02-17 18:00:00,0.0,0.0,5.77000000000004,0.24,906.46,65.71,0.000807,0.0,534.0833333333334
2020-02-17 19:00:00,0.0,0.0,5.33000000000004,0.25,906.34,66.43,0.000807,0.0,625.6666666666666
2020-02-17 20:00:00,0.0,0.0,5.14000000000004,0.32,906.17,66.04,0.000808,0.0,413.0
2020-02-17 21:00:00,0.0,0.0,5.25,0.44,905.93,64.54,0.000808,0.0,424.6666666666667
2020-02-17 22:00:00,0.0,0.0,5.05000000000001,0.86,905.62,64.2,0.000808,0.0,466.5833333333333
2020-02-17 23:00:00,0.0,0.0,4.52000000000004,1.39,905.21,65.04,0.000808,0.0,414.5
2020-02-18 00:00:00,0.0,0.0,3.94,1.85,904.74,65.57,0.000808,0.0,530.5
2020-02-18 01:00:00,0.0,0.0,3.32000000000005,2.17,904.17,66.73,0.000808,0.0,486.8333333333333
2020-02-18 02:00:00,0.0,0.0,2.63,2.31,903.58,68.92,0.000808,0.0,376.4166666666667
2020-02-18 03:00:00,0.0,0.0,1.86000000000001,2.37,903.24,71.06,0.000808,0.0,395.0833333333333
2020-02-18 04:00:00,0.0,0.0,1.27000000000004,2.33,903.17,72.17,0.000808,0.0,380.6666666666667
2020-02-18 05:00:00,0.0,0.0,0.939999999999998,2.2,903.21,72.06,0.000808,0.0,460.7808333333333
2020-02-18 06:00:00,12.4221,12.4221,1.09000000000003,1.97,903.4,70.57,0.000808,0.0,576.4366666666666
2020-02-18 07:00:00,151.8528,159.5908,3.71000000000004,1.49,903.66,71.39,0.000803,0.0,384.4266666666667
2020-02-18 08:00:00,332.7623,350.5166,6.12,1.39,903.74,58.34,0.000764,0.0,414.6883333333334
2020-02-18 09:00:00,492.1725,511.2456,8.27000000000004,1.21,903.62,55.76,0.000692,0.0,444.55583333333334
2020-02-18 10:00:00,601.4368,622.3093,10.87,1.86,903.47,48.03,0.000602,0.0,390.37833333333333
2020-02-18 11:00:00,653.5627,673.7491,12.56,2.04,903.08,43.89,0.000511,0.0,552.9066666666666
2020-02-18 12:00:00,641.6289,662.1976,13.17,1.84,902.6,44.85,0.000431,0.0,337.47749999999996
2020-02-18 13:00:00,566.7965,587.773,13.29,1.75,902.2,46.84,0.000368,0.0,619.6199999999999
2020-02-18 14:00:00,438.5952,457.0952,12.97,1.71,902.0,49.85,0.000323,0.0,462.11833333333334
2020-02-18 15:00:00,267.6689,283.7526,12.01,1.43,901.95,57.14,0.000295,0.0,373.50666666666666
2020-02-18 16:00:00,88.7654,94.852,9.84000000000003,1.05,902.03,63.56,0.000283,0.0,725.9975
2020-02-18 17:00:00,0.2759,0.9064,8.08000000000004,1.31,902.26,66.31,0.00028,2.9e-05,413.0
2020-02-18 18:00:00,0.0,0.0,6.66000000000003,1.76,902.49,73.95,0.000278,0.000464,338.6666666666667
2020-02-18 19:00:00,0.0,0.0,5.29000000000002,2.27,902.7,82.23,0.000277,0.001469,485.1666666666667
2020-02-18 20:00:00,0.0,0.0,4.02000000000004,2.62,903.0,89.95,0.000275,0.004595,382.5833333333333
2020-02-18 21:00:00,0.0,0.0,2.93000000000001,2.66,903.26,96.11,0.000274,0.006047,511.3333333333333
2020-02-18 22:00:00,0.0,0.0,2.22000000000003,2.41,903.31,99.02,0.000274,0.005644,457.3333333333333
2020-02-18 23:00:00,0.0,0.0,1.55000000000001,2.33,903.21,101.46,0.000273,0.004852,378.9166666666667
2020-02-19 00:00:00,0.0,0.0,1.16000000000003,2.35,903.09,101.75,0.000273,0.002606,396.75
2020-02-19 01:00:00,0.0,0.0,1.08000000000004,2.23,902.9,100.35,0.000272,0.001698,532.3333333333334
2020-02-19 02:00:00,0.0,0.0,1.08000000000004,2.13,902.55,98.52,0.000272,0.001313,357.0833333333333
2020-02-19 03:00:00,0.0,0.0,0.990000000000009,2.08,902.29,97.18,0.000272,0.000596,344.8333333333333
2020-02-19 04:00:00,0.0,0.0,0.670000000000016,1.96,902.09,97.56,0.000272,0.000202,389.5
2020-02-19 05:00:00,0.0,0.0,0.420000000000016,1.79,901.91,97.89,0.000272,7.3e-05,474.15166666666664
2020-02-19 06:00:00,9.2537,10.3919,0.550000000000011,1.59,901.85,96.38,0.000273,3.1e-05,401.49083333333334
2020-02-19 07:00:00,95.4658,136.7955,2.26000000000005,1.92,901.93,87.8,0.000271,1.3e-05,283.6666666666667
2020-02-19 08:00:00,162.5313,320.8742,3.70000000000005,2.4,901.83,80.29,0.000247,1.2e-05,307.485
2020-02-19 09:00:00,216.6784,482.4334,5.67000000000002,1.96,901.54,72.96,0.000173,6e-06,321.77666666666664
2020-02-19 10:00:00,552.7527,595.1763,7.73000000000002,0.73,901.3,66.95,0.000153,0.000818,325.3933333333333
2020-02-19 11:00:00,624.8608,647.9766,9.19,0.64,900.8,63.98,0.000131,0.009529,157.66583333333335
2020-02-19 12:00:00,614.6672,637.8069,9.89000000000004,1.76,900.03,62.87,0.000113,0.028543,99.15
2020-02-19 13:00:00,413.8756,566.6432,9.79000000000002,2.36,899.29,63.98,9.9e-05,0.057857,174.18833333333333
2020-02-19 14:00:00,177.1087,441.2098,9.25,2.51,898.69,66.83,9e-05,0.058076,229.20416666666665
2020-02-19 15:00:00,108.3716,273.675,8.38,2.31,898.24,71.46,7.6e-05,0.055132,168.18333333333334
2020-02-19 16:00:00,36.4093,91.4698,6.96000000000004,1.45,898.01,81.64,6.3e-05,0.076713,108.8525
2020-02-19 17:00:00,0.2815,1.0948,5.93000000000001,1.08,897.96,85.74,6.2e-05,0.086729,97.0
2020-02-19 18:00:00,0.0,0.0,5.40000000000003,1.11,898.04,88.36,6.1e-05,0.097049,119.58333333333333
2020-02-19 19:00:00,0.0,0.0,4.96000000000004,1.25,898.02,90.95,6e-05,0.119665,217.08333333333334
2020-02-19 20:00:00,0.0,0.0,4.67000000000002,1.33,897.97,92.33,5.9e-05,0.104638,259.1666666666667
2020-02-19 21:00:00,0.0,0.0,4.26000000000005,1.36,897.8,94.01,5.8e-05,0.088977,167.75
2020-02-19 22:00:00,0.0,0.0,3.68000000000001,1.44,897.38,95.78,5.8e-05,0.069602,285.0
2020-02-19 23:00:00,0.0,0.0,3.24000000000001,1.49,896.89,96.76,5.8e-05,0.043532,395.4166666666667
2020-02-20 00:00:00,0.0,0.0,2.87,1.45,896.43,97.51,5.8e-05,0.040429,221.08333333333334
2020-02-20 01:00:00,0.0,0.0,2.77000000000004,1.21,895.9,97.12,5.8e-05,0.04633,207.0
2020-02-20 02:00:00,0.0,0.0,2.76000000000005,0.78,895.26,96.25,5.8e-05,0.042428,195.0
2020-02-20 03:00:00,0.0,0.0,2.68000000000001,0.66,894.95,95.91,5.8e-05,0.224993,271.4166666666667
2020-02-20 04:00:00,0.0,0.0,2.56,0.51,894.95,95.46,7.9e-05,0.731398,298.25
2020-02-20 05:00:00,0.0,0.0,2.28000000000003,0.55,895.02,95.15,0.000176,1.343527,199.25
2020-02-20 06:00:00,5.2316,12.05,1.67000000000002,1.04,894.85,96.45,0.000821,1.172896,282.31583333333333
2020-02-20 07:00:00,59.5034,146.6749,1.99000000000001,1.53,894.99,94.24,0.002581,1.163233,281.4291666666667
2020-02-20 08:00:00,62.8445,335.3869,2.15000000000003,2.62,895.22,91.12,0.004236,0.99775,413.0466666666667
2020-02-20 09:00:00,128.4206,499.5657,2.11000000000001,4.48,895.46,87.92,0.005191,1.060331,158.54
2020-02-20 10:00:00,176.7866,613.674,1.89000000000004,6.09,895.89,84.31,0.005954,0.596353,151.7975
2020-02-20 11:00:00,285.3906,667.3304,1.79000000000002,6.7,896.32,81.0,0.006456,0.587766,495.6733333333333
2020-02-20 12:00:00,214.987,658.513,1.74000000000001,6.59,896.7,79.1,0.006718,0.554732,562.4825
2020-02-20 13:00:00,184.7728,584.0262,1.80000000000001,6.39,897.17,77.4,0.006907,0.308712,636.4691666666666
2020-02-20 14:00:00,142.4542,449.7766,1.97000000000003,6.23,897.72,75.62,0.006991,0.092157,248.75916666666666
2020-02-20 15:00:00,155.5759,273.5573,1.92000000000002,5.97,898.22,74.71,0.006986,0.010748,211.62916666666666
2020-02-20 16:00:00,63.5198,90.9688,0.930000000000007,4.88,898.74,78.74,0.006984,0.001874,298.3491666666667
2020-02-20 17:00:00,0.448,1.3516,-0.769999999999982,4.03,899.34,83.52,0.007001,0.000828,502.75
2020-02-20 18:00:00,0.0,0.0,-1.66999999999996,3.85,899.87,84.57,0.007023,0.000418,192.33333333333334
2020-02-20 19:00:00,0.0,0.0,-2.44,3.51,900.21,86.44,0.007034,0.000126,229.91666666666666
2020-02-20 20:00:00,0.0,0.0,-3.02999999999997,3.19,900.51,88.38,0.007037,3e-06,477.4166666666667
2020-02-20 21:00:00,0.0,0.0,-3.35999999999996,2.97,900.72,89.38,0.00704,2e-06,261.4166666666667
2020-02-20 22:00:00,0.0,0.0,-3.57999999999998,2.76,900.81,90.22,0.007043,2e-06,329.75
2020-02-20 23:00:00,0.0,0.0,-3.66999999999996,2.64,900.88,90.63,0.007045,2e-06,286.8333333333333
2020-02-21 00:00:00,0.0,0.0,-3.71999999999997,2.57,901.09,90.96,0.007047,1e-06,427.5833333333333
2020-02-21 01:00:00,0.0,0.0,-3.75,2.48,901.25,91.11,0.00705,1e-06,300.0833333333333
2020-02-21 02:00:00,0.0,0.0,-3.75,2.4,901.34,91.02,0.007052,1e-06,230.75
2020-02-21 03:00:00,0.0,0.0,-3.75,2.29,901.56,90.95,0.007053,1e-06,304.8333333333333
2020-02-21 04:00:00,0.0,0.0,-3.79999999999995,2.24,901.91,91.01,0.007055,0.0,346.5833333333333
2020-02-21 05:00:00,0.0,0.0,-3.84999999999997,2.16,902.24,91.23,0.007057,0.0,226.20583333333335
2020-02-21 06:00:00,15.0381,17.6178,-3.35999999999996,1.98,902.47,89.54,0.007059,0.0,332.0983333333333
2020-02-21 07:00:00,149.8223,175.5276,-1.00999999999999,2.89,902.81,79.66,0.007056,0.0,235.22833333333332
2020-02-21 08:00:00,326.3908,367.5402,0.770000000000039,3.35,903.07,71.68,0.00697,4e-05,196.63
2020-02-21 09:00:00,508.8411,528.4042,2.42000000000002,2.98,903.04,64.46,0.006567,0.000752,209.41666666666669
2020-02-21 10:00:00,618.9669,639.6182,3.68000000000001,2.6,902.93,59.36,0.005909,0.000243,189.98
2020-02-21 11:00:00,650.1699,691.4343,4.61000000000001,2.27,902.76,56.26,0.005188,7.4e-05,209.22916666666669
2020-02-21 12:00:00,659.7958,679.9941,5.28000000000003,2.07,902.43,53.94,0.004522,3.8e-05,158.65250000000003
2020-02-21 13:00:00,586.22,607.2321,5.66000000000003,2.05,902.27,51.88,0.003987,1.6e-05,295.0591666666666
2020-02-21 14:00:00,460.3935,479.1734,5.70000000000005,1.85,902.05,50.42,0.003614,6e-06,302.9166666666667
2020-02-21 15:00:00,289.1501,306.6446,5.15000000000003,1.68,901.93,53.14,0.003417,2e-06,181.06833333333333
2020-02-21 16:00:00,104.8901,112.62,3.39000000000004,1.03,902.3,59.98,0.003368,1e-06,176.36333333333334
2020-02-21 17:00:00,1.8822,2.1402,2.16000000000003,0.83,902.84,56.41,0.003366,0.0,246.25
2020-02-21 18:00:00,0.0,0.0,1.66000000000003,0.86,903.21,57.78,0.003366,0.0,279.5
2020-02-21 19:00:00,0.0,0.0,1.06,0.98,903.37,60.23,0.003367,0.0,264.6666666666667
2020-02-21 20:00:00,0.0,0.0,0.300000000000011,1.24,903.6,63.32,0.003367,2.5e-05,246.16666666666666
2020-02-21 21:00:00,0.0,0.0,-0.359999999999957,1.61,903.98,67.82,0.003368,0.001627,310.6666666666667
2020-02-21 22:00:00,0.0,0.0,-0.769999999999982,2.21,904.28,73.19,0.003386,0.011388,432.9166666666667
2020-02-21 23:00:00,0.0,0.0,-1.16999999999996,2.81,904.56,79.4,0.003433,0.030147,350.6666666666667
2020-02-22 00:00:00,0.0,0.0,-1.44,2.66,904.64,84.5,0.003519,0.036166,301.9166666666667
2020-02-22 01:00:00,0.0,0.0,-1.54999999999995,2.48,904.48,87.99,0.003633,0.00756,296.0
2020-02-22 02:00:00,0.0,0.0,-1.59999999999997,3.05,904.44,87.7,0.003738,0.007676,277.6666666666667
2020-02-22 03:00:00,0.0,0.0,-1.96999999999997,3.25,904.76,86.26,0.003796,0.000174,259.9166666666667
2020-02-22 04:00:00,0.0,0.0,-2.69,2.77,905.22,86.5,0.003814,3e-06,259.9166666666667
2020-02-22 05:00:00,0.0,0.0,-3.64999999999998,2.62,905.54,88.07,0.003823,2e-06,254.54666666666665
2020-02-22 06:00:00,16.0048,18.668,-3.07999999999998,2.59,905.72,85.8,0.003838,1e-06,252.5625
2020-02-22 07:00:00,74.5399,177.9252,-0.879999999999995,4.0,905.97,76.36,0.003862,0.0,311.9691666666667
2020-02-22 08:00:00,161.4685,371.2948,0.129999999999995,5.63,906.3,70.77,0.00388,0.0,275.5758333333333
2020-02-22 09:00:00,151.4149,533.5616,0.82000000000005,6.17,906.51,67.38,0.003857,0.009078,230.70583333333332
2020-02-22 10:00:00,324.8681,646.1444,1.49000000000001,5.96,906.74,64.13,0.003754,0.003958,247.25916666666666
2020-02-22 11:00:00,346.3592,699.2524,2.36000000000001,5.25,906.88,61.18,0.003539,0.002024,320.93
2020-02-22 12:00:00,303.8715,688.9091,3.25,4.9,907.19,59.11,0.003229,0.001464,266.99
2020-02-22 13:00:00,264.5606,615.7324,3.64000000000004,5.08,907.61,58.13,0.002936,0.002545,381.22249999999997
2020-02-22 14:00:00,316.5935,485.5193,3.58000000000004,4.73,908.02,58.56,0.00273,0.002842,338.81500000000005
2020-02-22 15:00:00,263.4281,310.2763,3.08000000000004,3.86,908.45,61.58,0.002625,0.000539,238.58416666666665
2020-02-22 16:00:00,93.3467,115.1721,0.850000000000023,2.41,908.98,74.76,0.002603,0.000173,543.5066666666667
2020-02-22 17:00:00,1.6576,2.586,-1.19,2.22,909.39,75.29,0.002603,0.000117,274.5
2020-02-22 18:00:00,0.0,0.0,-1.32999999999998,1.85,909.31,75.41,0.002603,7.1e-05,237.58333333333334
2020-02-22 19:00:00,0.0,0.0,-1.45999999999998,1.61,909.43,76.18,0.002604,5.9e-05,230.5
2020-02-22 20:00:00,0.0,0.0,-1.69999999999999,1.52,909.88,77.89,0.002604,4.7e-05,253.66666666666666
2020-02-22 21:00:00,0.0,0.0,-1.92999999999995,1.45,910.17,79.75,0.002604,3.7e-05,228.58333333333334
2020-02-22 22:00:00,0.0,0.0,-2.06999999999999,1.33,910.21,81.09,0.002605,2.6e-05,377.4166666666667
2020-02-22 23:00:00,0.0,0.0,-2.0,0.97,909.99,81.08,0.002605,1.7e-05,348.25
2020-02-23 00:00:00,0.0,0.0,-1.96999999999997,0.91,909.92,80.94,0.002605,4e-06,326.75
2020-02-23 01:00:00,0.0,0.0,-1.67999999999995,0.56,909.5,79.28,0.002606,6e-06,295.5833333333333
2020-02-23 02:00:00,0.0,0.0,-1.59999999999997,0.3,908.87,77.94,0.002606,4e-06,296.75
2020-02-23 03:00:00,0.0,0.0,-1.54999999999995,0.12,908.41,76.45,0.002606,2e-06,273.0833333333333
2020-02-23 04:00:00,0.0,0.0,-1.44,0.28,908.14,75.68,0.002606,1e-06,274.4166666666667
2020-02-23 05:00:00,0.0,0.0,-1.37,0.26,908.06,74.3,0.002607,1e-06,268.04166666666663
2020-02-23 06:00:00,19.897,19.9253,-0.919999999999959,0.25,908.26,73.49,0.002607,0.0,438.54999999999995
2020-02-23 07:00:00,153.2226,177.2173,1.35000000000002,0.11,908.22,67.32,0.002596,0.0,370.4091666666667
2020-02-23 08:00:00,301.2844,366.0445,3.41000000000003,0.49,907.99,56.43,0.002499,0.0,308.57416666666666
2020-02-23 09:00:00,433.4372,524.1343,5.82000000000005,1.65,908.06,47.66,0.002296,0.0,268.75750000000005
2020-02-23 10:00:00,540.8648,633.043,7.82000000000005,2.28,908.27,43.31,0.002023,0.0,272.5283333333333
2020-02-23 11:00:00,591.4972,683.1426,9.13,2.55,908.13,42.53,0.001736,0.0,383.51416666666665
2020-02-23 12:00:00,576.7039,670.9468,10.2,2.08,907.26,40.35,0.001481,0.0,267.8383333333333
2020-02-23 13:00:00,559.0513,597.5518,10.67,2.16,906.79,41.42,0.001279,1e-06,340.33833333333337
2020-02-23 14:00:00,387.7826,468.8976,10.12,1.99,906.45,46.71,0.001144,3e-06,293.1083333333333
2020-02-23 15:00:00,239.0662,297.1678,8.41000000000003,1.7,905.99,62.46,0.001073,0.0,192.7325
2020-02-23 16:00:00,88.4604,108.644,5.95000000000005,2.1,905.81,68.01,0.001047,0.0,191.6675
2020-02-23 17:00:00,1.72,2.6849,4.03000000000003,2.47,905.66,70.1,0.001042,0.0,197.33333333333334
2020-02-23 18:00:00,0.0,0.0,2.84000000000003,2.66,905.58,75.81,0.001041,0.0,308.0
2020-02-23 19:00:00,0.0,0.0,1.75,2.73,905.09,81.64,0.00104,0.0,515.0
2020-02-23 20:00:00,0.0,0.0,0.980000000000018,2.81,904.89,84.82,0.001041,0.0,223.75
2020-02-23 21:00:00,0.0,0.0,0.710000000000036,2.93,904.93,84.9,0.001041,0.0,172.58333333333334
2020-02-23 22:00:00,0.0,0.0,0.660000000000025,3.02,904.71,83.22,0.001041,0.0,275.3333333333333
2020-02-23 23:00:00,0.0,0.0,0.720000000000027,3.14,904.26,82.02,0.001041,0.0,285.3333333333333
2020-02-24 00:00:00,0.0,0.0,0.189999999999998,3.3,903.65,82.7,0.001041,0.0,232.16666666666666
2020-02-24 01:00:00,0.0,0.0,-0.0600000000000023,3.43,902.83,81.93,0.001042,0.0,261.0
2020-02-24 02:00:00,0.0,0.0,-0.0299999999999727,3.59,902.05,80.52,0.001042,0.0,206.58333333333334
2020-02-24 03:00:00,0.0,0.0,0.270000000000039,3.72,901.69,81.33,0.001042,2e-06,238.08333333333334
2020-02-24 04:00:00,0.0,0.0,0.330000000000041,3.81,901.21,84.74,0.001042,0.0,207.33333333333334
2020-02-24 05:00:00,0.0,0.0,0.170000000000016,3.9,900.85,89.53,0.001042,0.0,229.9125
2020-02-24 06:00:00,17.5157,17.5229,0.79000000000002,3.85,900.93,90.2,0.001041,0.0,216.28166666666667
2020-02-24 07:00:00,144.8542,158.6742,3.92000000000002,4.4,901.18,81.14,0.00102,0.0,246.54999999999998
2020-02-24 08:00:00,304.3946,344.3187,6.31,4.29,901.51,75.04,0.000953,0.0,173.87416666666667
2020-02-24 09:00:00,427.4884,504.4395,8.62,3.97,901.69,70.02,0.000848,0.0,258.55
2020-02-24 10:00:00,588.889,617.0274,10.55,3.73,901.9,65.74,0.000727,4e-06,187.46416666666664
2020-02-24 11:00:00,634.4006,671.4755,12.04,3.88,901.86,62.08,0.000608,3.1e-05,170.64499999999998
2020-02-24 12:00:00,609.8232,663.0751,12.97,3.84,901.38,60.03,0.000505,2.9e-05,189.55916666666664
2020-02-24 13:00:00,480.1872,590.7245,13.14,3.76,901.12,60.6,0.000423,5.2e-05,291.0858333333333
2020-02-24 14:00:00,344.8034,460.6843,12.65,3.76,901.18,63.04,0.000363,0.000162,236.44083333333333
2020-02-24 15:00:00,226.0508,288.222,11.61,3.19,901.43,67.92,0.000324,0.000114,153.95583333333332
2020-02-24 16:00:00,79.0277,103.8289,9.49000000000001,1.63,901.65,77.14,0.000308,3.8e-05,260.25666666666666
2020-02-24 17:00:00,1.9115,2.9421,7.79000000000002,1.48,902.14,78.46,0.000304,3e-05,200.33333333333334
2020-02-24 18:00:00,0.0,0.0,6.77000000000004,1.72,902.83,82.2,0.000302,2.2e-05,178.25
2020-02-24 19:00:00,0.0,0.0,5.65000000000003,1.99,903.32,86.1,0.000301,1.4e-05,219.08333333333334
2020-02-24 20:00:00,0.0,0.0,4.64000000000004,2.17,903.68,88.67,0.0003,8e-06,230.16666666666666
2020-02-24 21:00:00,0.0,0.0,4.04000000000002,2.16,903.79,88.39,0.0003,5e-06,215.0
2020-02-24 22:00:00,0.0,0.0,3.70000000000005,1.91,903.64,86.35,0.0003,3e-06,270.5833333333333
2020-02-24 23:00:00,0.0,0.0,3.37,1.62,903.33,84.55,0.0003,2e-06,245.33333333333334
2020-02-25 00:00:00,0.0,0.0,3.24000000000001,1.44,902.94,81.61,0.0003,1e-06,241.5
2020-02-25 01:00:00,0.0,0.0,3.22000000000003,1.24,902.34,79.48,0.0003,1e-06,207.75
2020-02-25 02:00:00,0.0,0.0,3.21000000000004,1.15,901.72,79.72,0.0003,1e-06,188.83333333333334
2020-02-25 03:00:00,0.0,0.0,3.17000000000002,1.38,901.37,81.63,0.0003,0.0,239.5
2020-02-25 04:00:00,0.0,0.0,3.12,1.62,901.25,84.13,0.0003,0.0,189.33333333333334
2020-02-25 05:00:00,0.0,0.0,3.09000000000003,1.76,901.04,86.93,0.0003,0.0,174.10000000000002
2020-02-25 06:00:00,21.1585,21.9889,3.23000000000002,1.92,900.88,88.58,0.0003,0.0,200.79666666666668
2020-02-25 07:00:00,170.5594,178.8997,5.96000000000004,2.09,900.83,82.43,0.000295,0.0,243.45833333333334
2020-02-25 08:00:00,352.0039,368.5995,8.5,2.75,900.62,73.82,0.000274,0.0,209.295
2020-02-25 09:00:00,508.2403,528.9062,10.99,3.88,900.29,66.21,0.000243,0.0,171.47416666666666
2020-02-25 10:00:00,574.8141,638.9738,12.71,4.52,899.97,61.23,0.000206,0.0,167.2783333333333
2020-02-25 11:00:00,604.3063,688.7553,13.69,4.99,899.56,58.26,0.000141,0.0,207.4625
2020-02-25 12:00:00,550.3031,675.3342,13.93,5.31,898.89,56.88,6.7e-05,0.0,476.54166666666663
2020-02-25 13:00:00,485.0762,600.8798,13.73,5.26,898.19,57.3,5.2e-05,0.0,402.9866666666667
2020-02-25 14:00:00,412.6679,471.6475,13.31,4.92,897.69,58.52,4.5e-05,0.0,277.3533333333333
2020-02-25 15:00:00,230.4296,299.182,12.36,3.76,897.28,63.52,4.2e-05,0.0,221.70416666666665
2020-02-25 16:00:00,100.6877,110.9939,9.70000000000005,2.42,896.88,77.27,4e-05,0.0,164.03
2020-02-25 17:00:00,3.4199,3.5896,7.16000000000003,2.64,896.63,79.21,3.9e-05,0.0,156.91666666666666
2020-02-25 18:00:00,0.0,0.0,6.11000000000001,2.68,896.38,81.28,3.9e-05,0.0,166.0
2020-02-25 19:00:00,0.0,0.0,5.09000000000003,2.78,895.98,83.9,3.9e-05,0.0,282.1666666666667
2020-02-25 20:00:00,0.0,0.0,4.16000000000003,2.92,895.7,86.38,3.9e-05,4e-06,165.91666666666666
2020-02-25 21:00:00,0.0,0.0,3.32000000000005,2.96,895.47,90.4,3.9e-05,3e-05,163.66666666666666
2020-02-25 22:00:00,0.0,0.0,2.51000000000005,3.0,895.08,96.45,3.9e-05,0.000238,272.6666666666667
2020-02-25 23:00:00,0.0,0.0,1.86000000000001,3.17,894.63,104.02,3.9e-05,0.001325,321.4166666666667
2020-02-26 00:00:00,0.0,0.0,2.10000000000002,3.15,894.25,105.24,3.9e-05,0.009146,232.5
2020-02-26 01:00:00,0.0,0.0,2.49000000000001,2.97,893.8,104.72,3.9e-05,0.020078,180.91666666666666
2020-02-26 02:00:00,0.0,0.0,2.62,2.69,893.13,104.86,3.8e-05,0.023781,180.58333333333334
2020-02-26 03:00:00,0.0,0.0,2.62,2.6,892.54,105.52,3.8e-05,0.023123,164.0
2020-02-26 04:00:00,0.0,0.0,2.68000000000001,2.73,892.07,105.54,3.8e-05,0.016606,182.0
2020-02-26 05:00:00,0.0,0.0,2.86000000000001,2.82,891.68,104.47,3.7e-05,0.010702,129.3725
2020-02-26 06:00:00,19.5882,23.7509,3.31,2.82,891.46,101.93,3.6e-05,0.007914,217.3675
2020-02-26 07:00:00,133.5657,183.7965,5.5,3.43,891.31,91.3,3.5e-05,0.006015,225.06416666666667
2020-02-26 08:00:00,257.5568,377.3312,7.06,4.77,891.11,84.25,3.4e-05,0.003491,192.7075
2020-02-26 09:00:00,377.491,541.2528,8.89000000000004,5.89,890.73,75.17,3.1e-05,0.003925,223.69916666666666
2020-02-26 10:00:00,631.6619,652.9547,10.28,7.07,890.36,68.51,2.1e-05,0.005978,154.195
